"log_stars","Stars","Forks","Issues","Size","language","age_group","created_year","log_size"
6.49828214947643,663,43,13,105336,"Rust","New",2019,11.5649200134217
6.30627528694802,547,66,0,1739,"Swift","Old",2015,7.46164039220858
5.78689738136671,325,261,37,10204,"Go","Old",2018,9.23063307524395
5.31320597904179,202,60,6,4998,"Objective-C","Old",2016,8.51699317141357
9.50218875329738,13388,1008,135,33826,"C","New",2022,10.429014579155
6.21460809842219,499,122,24,1373,"Rust","New",2020,7.2254814727823
6.93244789157251,1024,171,31,6620,"Python","New",2019,8.79800169492485
7.24494154633701,1400,878,7,218224,"Shell","Old",2018,12.2932819196036
8.09437844497296,3275,846,274,90083,"Java","Old",2014,11.408497847361
5.41164605185504,223,53,49,84,"","Old",2017,4.44265125649032
6.36647044773144,581,102,7,3078,"Python","New",2021,8.0323601479245
5.82304589548302,337,41,32,1303,"TypeScript","New",2020,7.1731917424866
6.2841341610708,535,271,8,2269,"JavaScript","Old",2018,7.72753511047545
7.5076900778199,1821,633,4,12145,"Python","Old",2015,9.40475517645752
5.3082676974012,201,6,0,3718,"JavaScript","New",2023,8.22121009392507
6.07073772800249,432,85,3,18452,"Java","Old",2015,9.82298223787648
5.78996017089725,326,141,2,40189,"TypeScript","Old",2014,10.6013734874432
6.84161547647759,935,119,2,12867,"JavaScript","Old",2015,9.46249888835892
5.39362754635236,219,28,3,345,"PHP","Old",2018,5.84643877505772
5.67332326717149,290,31,11,263266,"Java","Old",2018,12.4809240053091
7.47477218239787,1762,385,20,22445,"C++","Old",2015,10.0188677035762
5.5683445037611,261,77,10,2010,"Kotlin","Old",2018,7.60638738977265
6.93634273583405,1028,72,52,1102,"Go","Old",2015,7.0057890192535
5.78689738136671,325,51,0,2632,"Java","Old",2015,7.87587915949631
7.35244110024358,1559,209,28,2805,"JavaScript","Old",2017,7.93951526066241
6.20455776256869,494,64,26,11924,"TypeScript","New",2021,9.38639231575654
6.54821910276237,697,334,37,304,"C","Old",2013,5.72031177660741
5.82304589548302,337,52,13,3880,"Python","New",2021,8.26384813136891
5.19295685089021,179,71,3,795,"JavaScript","Old",2012,6.67959918584438
6.53813982376767,690,326,13,688,"Java","Old",2013,6.53524127101366
6.53378883793334,687,176,13,24,"Python","Old",2018,3.2188758248682
5.12989871492307,168,13,1,2448,"Kotlin","Old",2018,7.80343505695217
5.48479693349065,240,85,4,15309,"Python","Old",2015,9.63626148865173
5.5834963087817,265,16,9,1603,"C++","New",2021,7.38025578842646
5.91079664404053,368,54,19,15866,"Python","New",2021,9.67199675973409
7.32317071794347,1514,1010,41,1597,"JavaScript","New",2020,7.37650812632622
5.75890177387728,316,65,47,1457,"Java","Old",2017,7.2848209125686
6.40191719672719,602,517,142,35080,"TypeScript","New",2021,10.4654149523512
5.26269018890489,192,32,2,884,"Shell","Old",2008,6.78558764500793
6.29341927884648,540,21,22,640,"Rust","Old",2015,6.46302945692067
6.19644412779452,490,177,25,1978,"Python","Old",2017,7.59034694560257
5.31811999384422,203,14,42,564,"TypeScript","New",2020,6.33682573114644
5.73009978297357,307,62,2,98,"Python","Old",2011,4.59511985013459
6.28785856016178,537,85,394,37857,"C#","Old",2017,10.5415975971662
7.45414107814668,1726,336,4,25396,"Python","Old",2018,10.1423863357948
5.67332326717149,290,52,34,248,"PHP","Old",2017,5.51745289646471
5.34710753071747,209,340,11,220,"Jupyter Notebook","New",2023,5.39816270151775
5.12989871492307,168,33,6,989,"C","New",2019,6.89770494312864
5.78074351579233,323,47,19,44392,"JavaScript","Old",2015,10.7008370783334
5.59842195899838,269,47,11,368,"JavaScript","Old",2016,5.91079664404053
5.44673737166631,231,104,6,11869,"JavaScript","Old",2017,9.38176948760371
5.76519110278484,318,83,0,63,"PHP","Old",2016,4.15888308335967
9.52792099477383,13737,942,20,2674,"JavaScript","Old",2010,7.89170465933011
6.29526600143965,541,239,2,147835,"","Old",2014,11.9038588302324
6.10255859461357,446,60,0,92,"PHP","Old",2017,4.53259949315326
5.94542060860658,381,68,10,125,"Go","Old",2013,4.83628190695148
5.78996017089725,326,103,130,13558,"Go","New",2021,9.51480581246231
6.8596149036542,952,178,41,20617,"TypeScript","Old",2017,9.93391975965633
5.25227342804663,190,66,40,454,"Ruby","Old",2009,6.12029741895095
5.19849703126583,180,30,0,13139,"C++","New",2021,9.4834162920386
6.80903930604298,905,65,1,153,"","Old",2015,5.03695260241363
6.18208490671663,483,93,2,2863,"JavaScript","Old",2013,7.95997452808054
5.97380961186926,392,50,36,2980,"TypeScript","New",2021,8.00001409367807
5.67332326717149,290,147,26,692,"Python","Old",2017,6.5410299991899
6.3279367837292,559,761,1,9671,"Jupyter Notebook","Old",2018,9.17699039229463
6.60123011872888,735,177,16,281,"Ruby","Old",2014,5.64190707093811
5.4510384535657,232,32,13,23,"JavaScript","Old",2011,3.17805383034795
9.50218875329738,13388,1134,178,1300,"PHP","Old",2013,7.1708884785125
7.14755927118945,1270,228,5,422,"","Old",2017,6.04737217904628
5.24702407216049,189,67,1,18,"C++","Old",2015,2.94443897916644
5.35658627467201,211,42,6,254,"JavaScript","Old",2011,5.54126354515843
6.99942246750796,1095,136,144,36088,"C","Old",2011,10.4937433887464
5.33271879326537,206,100,82,16134,"TypeScript","Old",2017,9.68874610448606
5.2257466737132,185,176,4,58409,"PHP","Old",2016,10.9752423870344
5.82600010738045,338,20,10,20282,"PHP","Old",2010,9.91753837575879
5.35658627467201,211,112,3,6238,"C#","Old",2011,8.73857519211079
6.01126717440416,407,169,42,5203,"Java","Old",2008,8.5571828396324
7.16394668434255,1291,1030,352,660730,"Jupyter Notebook","New",2020,13.4011020768507
5.56452040732269,260,180,5,13296,"PHP","Old",2017,9.49529372485671
5.12989871492307,168,69,0,4322,"","Old",2015,8.37170488466763
6.35262939631957,573,89,0,1266,"C#","Old",2018,7.14440718032114
7.27170370688737,1438,322,0,65993,"Kotlin","New",2020,11.0973191077852
8.4156033356546,4516,1763,76,17653,"C","New",2019,9.77871766558018
6.2363695902037,510,62,6,273,"Java","Old",2015,5.61312810638807
5.34233425196481,208,13,0,145850,"JavaScript","New",2023,11.8903408316316
7.3664451483276,1581,258,32,127,"C","Old",2012,4.85203026391962
7.04664727784876,1148,355,4,10276,"Python","New",2019,9.23766366762507
6.289715570909,538,120,2,23,"Python","Old",2013,3.17805383034795
7.42773884053289,1681,96,3,251,"Python","New",2023,5.52942908751142
5.66988092298052,289,8,1,10624,"","Old",2017,9.27096499379262
7.58375630070711,1965,131,10,40,"Shell","Old",2015,3.71357206670431
6.5191472879404,677,73,12,17460,"Ruby","Old",2008,9.76772510152213
5.48479693349065,240,67,0,9973,"Python","Old",2017,9.20773698610607
7.51534457118044,1835,136,7,204,"","Old",2016,5.32300997913841
6.22851100359118,506,14,2,278,"Ruby","Old",2014,5.63121178182137
8.66768002469017,5811,2791,45,12364,"Java","Old",2016,9.42262517995552
5.37989735354046,216,51,0,527,"JavaScript","Old",2014,6.26909628370626
5.94542060860658,381,136,14,29,"Java","Old",2016,3.40119738166216
5.61312810638807,273,42,2,997,"Go","Old",2016,6.90575327631146
6.2803958389602,533,24,20,2907,"JavaScript","Old",2017,7.97522083865341
6.08449941307517,438,46,31,37954,"JavaScript","Old",2018,10.5441565264509
7.88193748927207,2648,333,8,935,"TypeScript","Old",2017,6.84161547647759
6.63331843328038,759,258,8,585,"JavaScript","New",2023,6.37331978957701
5.23110861685459,186,24,0,4662,"","New",2019,8.44741429680832
6.11809719804135,453,68,1,21,"Python","New",2023,3.09104245335832
7.41095187558364,1653,197,4,15987,"C++","Old",2016,9.67959371983121
6.54534966033442,695,81,65,3457,"Python","Old",2014,8.14844566624324
5.77455154554441,321,12,0,16,"","New",2021,2.83321334405622
6.05208916892442,424,5,7,942,"PHP","Old",2014,6.84906628263346
6.18620862390049,485,186,127,3732,"C++","Old",2014,8.22496747891458
6.76619171466035,867,176,16,376,"Shell","Old",2013,5.93224518744801
5.90536184805457,366,133,56,4824,"Java","New",2019,8.48156601377309
6.95463886488099,1047,102,8,1881,"Python","New",2023,7.54009032014532
5.4380793089232,229,98,30,328,"TypeScript","New",2022,5.79605775076537
9.73097770312617,16830,1305,1278,18735,"C","New",2019,9.8382020858375
7.80832305039106,2460,451,26,767,"Go","Old",2013,6.64378973314767
5.73979291217923,310,88,0,5377,"","New",2020,8.59007183682881
5.82008293035236,336,26,3,103,"TypeScript","New",2020,4.64439089914137
5.97126183979046,391,261,5,123,"","New",2019,4.82028156560504
7.96450336355155,2876,863,192,2114,"JavaScript","Old",2016,7.65681009148038
7.94555542825349,2822,209,76,8758,"Objective-C","Old",2016,9.07783702216309
6.07534603108868,434,173,7,214,"Java","Old",2018,5.37063802812766
6.97166860472579,1065,58,12,21678,"C++","Old",2017,9.98409932902852
6.75343791859778,856,222,14,14887,"C++","Old",2016,9.60831079832209
7.78862606562503,2412,320,264,7050,"Go","Old",2016,8.86092472971904
7.13089883029635,1249,252,54,7143,"Python","Old",2017,8.87402812255634
5.13579843705026,169,16,2,851706,"C#","New",2019,13.6549978499518
5.65248918026865,284,50,51,3191,"TypeScript","New",2019,8.0684029585697
6.24997524225948,517,47,7,9503,"HTML","Old",2016,9.15946804160243
5.25227342804663,190,43,3,2167,"Go","New",2020,7.68156036255954
5.25749537202778,191,15,2,350,"C++","Old",2013,5.86078622346587
5.71042701737487,301,35,36,1580,"JavaScript","Old",2018,7.36581283720947
6.65544035036765,776,313,3,18942,"","Old",2016,9.84918974912828
5.71042701737487,301,132,24,2203,"Dart","Old",2018,7.6980291702728
5.45958551414416,234,46,7,66,"Go","New",2019,4.20469261939097
5.86929691313377,353,97,9,2679,"TypeScript","Old",2015,7.8935720735049
6.92362862813843,1015,375,151,920,"Objective-C","Old",2016,6.82546003625531
6.85118492749374,944,174,37,1694,"Python","New",2021,7.43543801981455
6.36475075685191,580,72,30,25751,"Ruby","Old",2018,10.1562675729786
8.10349427838097,3305,418,6,134135,"Java","Old",2017,11.8066094896176
6.05208916892442,424,96,0,208752,"C++","Old",2015,12.2489070138673
7.54168309988211,1884,180,5,3299,"Python","New",2023,8.10167774745457
5.52545293913178,250,172,7,233963,"C++","New",2019,12.3629225363505
6.8627579130514,955,76,22,1261,"JavaScript","Old",2016,7.14045304310116
8.58204416373585,5334,736,2,2340,"PHP","Old",2015,7.75833346749091
5.71702770140622,303,90,3,8893,"","Old",2015,9.09313217107064
6.04500531403601,421,31,0,14383,"Swift","Old",2016,9.5738717567114
5.2040066870768,181,53,11,5408,"TypeScript","Old",2017,8.59581951187143
5.89164421182577,361,127,39,188783,"JavaScript","Old",2015,12.1483587833397
5.52545293913178,250,58,4,31,"JavaScript","Old",2016,3.46573590279973
6.63068338564237,757,187,11,13971,"C++","Old",2013,9.54481060592672
5.62762111369064,277,54,3,335,"Python","Old",2018,5.8171111599632
7.04664727784876,1148,151,101,370062,"C#","Old",2014,12.8214285403963
5.15905529921453,173,33,9,3880,"Vue","New",2019,8.26384813136891
6.77878489768518,878,96,70,4256,"Python","New",2022,8.35631996582815
6.8501261661455,943,450,69,174686,"Python","New",2021,12.0707510800734
5.17048399503815,175,50,7,12321,"Python","New",2019,9.41914156157452
5.90263333340137,365,51,1,217100,"Jupyter Notebook","Old",2018,12.288117962028
5.4971682252932,243,31,1,1031,"HTML","Old",2017,6.93925394604151
6.43133108193348,620,96,38,5573,"JavaScript","Old",2018,8.62586820804189
6.04737217904628,422,393,79,5313,"JavaScript","Old",2015,8.57810012631976
6.02586597382531,413,123,1,92,"","Old",2018,4.53259949315326
5.62762111369064,277,38,1,17,"","Old",2017,2.89037175789616
5.41164605185504,223,371,15,75,"Java","Old",2013,4.33073334028633
5.26269018890489,192,12,1,114,"","New",2021,4.74493212836325
5.33753807970132,207,19,25,153,"JavaScript","New",2020,5.03695260241363
6.04500531403601,421,74,230,29735,"Python","Old",2018,10.3001137119771
6.44413125670044,628,127,0,5440,"JavaScript","Old",2013,8.60171814648593
6.86380339145295,956,264,19,4239,"Python","Old",2017,8.352318548226
5.35658627467201,211,30,14,141,"Python","Old",2018,4.95582705760126
5.94803498918065,382,27,6,143,"Ruby","Old",2012,4.969813299576
6.37161184723186,584,141,3,20,"","Old",2017,3.04452243772342
6.10255859461357,446,37,12,1232,"Python","New",2022,7.11720550316434
5.36129216570943,212,56,2,78276,"Shell","Old",2018,11.2680090968104
5.29831736654804,199,43,5,684,"PHP","Old",2014,6.52941883826223
7.56371966841437,1926,410,18,347695,"TypeScript","Old",2013,12.7590838137595
5.56068163101553,259,33,0,1991,"C#","Old",2013,7.59689443814454
5.22035582507832,184,29,4,162122,"C++","New",2022,11.9961105853823
6.80903930604298,905,163,22,120,"C++","Old",2013,4.79579054559674
5.61677109766657,274,84,60,35753,"C#","Old",2015,10.484417429975
5.58724865840025,266,55,15,10678,"JavaScript","Old",2008,9.27603447517155
5.2040066870768,181,108,88,22369,"Go","Old",2017,10.0154760544842
5.20948615284142,182,264,16,6495,"Vue","Old",2018,8.77894188184151
5.2257466737132,185,44,10,68660,"JavaScript","Old",2011,11.1369366314264
7.51207124583547,1829,418,6,2814,"","Old",2018,7.94271754057379
6.44571981938558,629,219,22,194,"JavaScript","Old",2012,5.27299955856375
5.29330482472449,198,293,8,3561,"Python","Old",2017,8.17807746384961
5.71702770140622,303,26,6,1900,"Objective-C","Old",2014,7.55013534248843
6.19236248947487,488,38,0,4621,"JavaScript","Old",2016,8.43858279083433
5.24702407216049,189,20,6,18,"Go","Old",2018,2.94443897916644
9.79790478996106,17995,572,242,7122,"C","New",2019,8.87108426397835
8.87654455055838,7161,902,592,27163,"Go","Old",2016,10.2096478462337
5.84932477994686,346,161,0,85,"Shell","New",2019,4.45434729625351
6.69579891705849,808,171,23,963,"JavaScript","New",2019,6.87109129461055
5.73979291217923,310,3,11,2389,"TypeScript","New",2020,7.77904864492556
5.28320372873799,196,104,8,15,"Java","Old",2017,2.77258872223978
6.70196036600254,813,522,18,109720,"C++","Old",2012,11.6056960591186
5.99893656194668,402,26,1,261,"","New",2022,5.5683445037611
5.77765232322266,322,74,1,36838,"Python","New",2022,10.5143123455926
5.29831736654804,199,34,51,7727,"Python","Old",2017,8.95260537589235
5.37527840768417,215,70,11,49,"JavaScript","Old",2014,3.91202300542815
5.20948615284142,182,62,5,161250,"Shell","New",2019,11.9907174361892
5.54126354515843,254,130,8,11465,"JavaScript","Old",2018,9.34714141346833
7.86863689418417,2613,129,22,11628,"TypeScript","New",2020,9.36125725729304
5.13579843705026,169,40,1,252,"JavaScript","Old",2013,5.53338948872752
5.22035582507832,184,11,7,314,"PHP","Old",2018,5.75257263882563
5.88332238848828,358,97,5,17828,"C++","New",2019,9.78858162403477
5.85793315448346,349,14,28,27,"","New",2019,3.3322045101752
6.41836493593621,612,47,1,38,"","New",2021,3.66356164612965
5.28826703069454,197,75,18,122,"Python","Old",2012,4.81218435537242
5.14166355650266,170,24,1,348,"Python","New",2020,5.85507192220243
5.64544689764324,282,29,2,100,"Python","New",2022,4.61512051684126
7.84698098213879,2557,222,1002,189142,"JavaScript","New",2020,12.1502586217105
5.89989735358249,364,1133,3,135,"Jupyter Notebook","New",2020,4.91265488573605
5.67332326717149,290,25,19,141,"JavaScript","Old",2017,4.95582705760126
8.44074401925283,4631,1469,531,345642,"C++","Old",2015,12.7531617294686
5.85793315448346,349,55,4,238,"Kotlin","New",2021,5.47646355193151
5.16478597392351,174,40,10,2182,"PHP","Old",2017,7.68845535654994
6.45204895443723,633,60,16,100,"JavaScript","Old",2017,4.61512051684126
6.32076829425058,555,104,12,421,"C#","New",2020,6.04500531403601
5.51745289646471,248,80,83,18378,"Go","New",2022,9.81896398746547
7.35819375273303,1568,96,10,153,"JavaScript","Old",2016,5.03695260241363
5.59471137960184,268,85,0,63,"C#","New",2020,4.15888308335967
5.8636311755981,351,100,34,522,"Python","Old",2009,6.25958146406492
7.05012252026906,1152,622,192,2392,"Python","Old",2014,7.78030308790837
5.52545293913178,250,4,1,1749,"Dart","New",2023,7.46737106691756
7.88004820097158,2643,3108,23,929,"TypeScript","New",2019,6.8351845861473
6.4393503711001,625,64,5,10439,"","New",2020,9.25339986143663
5.67332326717149,290,50,0,477,"JavaScript","Old",2017,6.16961073249146
5.37989735354046,216,70,5,2022,"Python","Old",2010,7.61233683716775
6.80793494369993,904,138,31,228336,"JavaScript","New",2022,12.3385778868415
5.4249500174814,226,62,5,700,"Python","Old",2014,6.55250788703459
5.2257466737132,185,53,18,70,"Python","New",2021,4.26267987704132
5.79605775076537,328,33,24,1361,"Python","New",2023,7.21670948670946
6.18208490671663,483,41,58,1591,"TypeScript","Old",2012,7.37274636640433
5.31811999384422,203,64,41,2523,"JavaScript","Old",2015,7.8336002236611
5.28320372873799,196,79,4,3435,"Java","Old",2018,8.14206328310415
5.48479693349065,240,32,1,22099,"Python","Old",2018,10.0033328875058
5.94803498918065,382,69,22,14472,"Python","Old",2017,9.5800401236376
5.36129216570943,212,91,11,101993,"C","Old",2015,11.5326692670068
5.86078622346587,350,97,65,201466,"C","Old",2017,12.2133808752447
6.71538338633468,824,73,8,93,"Go","Old",2016,4.54329478227
5.49306144334055,242,149,9,32,"Shell","New",2019,3.49650756146648
5.3082676974012,201,34,2,599,"JavaScript","Old",2014,6.39692965521615
5.30330490805908,200,9,0,34,"C++","Old",2015,3.55534806148941
6.46146817635372,639,1505,0,4402,"JavaScript","New",2020,8.39004140575575
7.5005294853953,1808,667,25,51552,"Python","Old",2016,10.8503656836781
6.81563999007433,911,57,10,589,"Kotlin","Old",2017,6.38012253689976
5.17048399503815,175,27,2,16497,"Python","Old",2017,9.71099444042068
6.70808408385307,818,143,36,879,"JavaScript","Old",2015,6.77992190747225
5.46806014113513,236,53,7,193827,"TypeScript","New",2020,12.1747264468469
8.44095988541665,4632,2246,6,481216,"Python","Old",2018,13.0840735908044
7.15539630189673,1280,266,0,3037,"Java","New",2020,8.01895468315572
6.4150969591716,610,134,17,519225,"Jupyter Notebook","New",2019,13.1600945201598
5.22035582507832,184,102,8,2419,"TypeScript","Old",2018,7.79152281915073
5.4971682252932,243,24,51,2945,"C#","New",2019,7.98820359702258
5.79301360838414,327,128,12,9681,"Shell","New",2021,9.17802377049964
5.41610040220442,224,9,1,17,"","Old",2016,2.89037175789616
6.71295620067707,822,122,10,11004,"JavaScript","Old",2015,9.30610499396056
5.7268477475872,306,139,39,9563,"TypeScript","Old",2017,9.16576132857822
5.88887795833288,360,110,2,748,"Go","Old",2016,6.61873898351722
5.89715386763674,363,51,47,5057,"C","Old",2014,8.52872642722991
5.72358510195238,305,82,1,167,"Python","Old",2018,5.12396397940326
8.01400499477946,3022,550,3,334768,"C++","Old",2014,12.7211960207179
5.50938833662798,246,112,68,3114,"C++","Old",2014,8.04398443122155
